gene_id,01B_13_1.fq.gz,01B_33_1.fq.gz,043_14_1.fq.gz,043_33_1.fq.gz,043_3_1.fq.gz,250_14_1.fq.gz,250_34_1.fq.gz,250_4_1.fq.gz
ENSG00000264985.4|ENSG00000264985,14,116,0,51,0,0,27,0
ENSG00000264750.1|ENSG00000264750,0,0,0,1,0,0,0,0
ENSG00000252274.1|ENSG00000252274,2,2,1,0,0,1,0,0
ENSG00000266501.1|ATG12P1,7,6,10,13,3,2,4,9
ENSG00000264860.1|ENSG00000264860,12,39,29,43,0,46,93,2
ENSG00000180616.9|SSTR2,17868,20690,25707,22518,10093,25784,27510,7766
ENSG00000166685.13|COG1,6321,8370,7570,9336,7737,8178,10076,8101
ENSG00000277728.1|ENSG00000277728,7,5,7,9,12,3,10,4
ENSG00000196169.15|KIF19,509,382,917,935,889,1137,640,874
ENSG00000266357.6|LINC02074,0,0,0,0,6,0,0,0
ENSG00000246731.3|MGC16275,29,47,52,32,41,38,38,63
ENSG00000141540.11|TTYH2,4886,4505,6560,6897,4903,10812,9291,6590
ENSG00000171595.14|DNAI2,0,0,3,5,26,10,19,10
ENSG00000266106.1|ENSG00000266106,0,0,0,0,0,0,0,0
ENSG00000172809.13|RPL38,42542,28569,31702,34052,37601,37713,33875,37836
ENSG00000264272.1|ENSG00000264272,2,2,3,2,1,4,1,2
ENSG00000167851.15|CD300A,25,61,25,0,19,22,6,0
ENSG00000186407.7|CD300E,0,5,0,0,3,0,0,6
ENSG00000257008.7|GPR142,0,0,0,16,8,10,2,15
ENSG00000200021.1|RNA5SP448,0,0,0,0,0,0,0,0
ENSG00000170412.18|GPRC5C,1577,2291,2315,3230,7703,2818,3501,6470
ENSG00000204347.4|BTBD17,7597,4428,4524,3871,27347,6314,3827,22941
ENSG00000264659.2|ENSG00000264659,0,0,0,0,5,0,0,8
ENSG00000172794.20|RAB37,19,101,46,55,57,23,37,38
ENSG00000186074.19|CD300LF,0,0,0,0,0,0,0,0
ENSG00000109062.12|SLC9A3R1,3587,5355,4249,6310,14716,3651,4884,5470
ENSG00000266036.1|SLC9A3R1-AS1,5,27,13,15,41,20,20,13
ENSG00000284186.1|MIR3615,1,1,1,1,1,1,1,1
ENSG00000161509.14|GRIN2C,157,419,150,440,169,318,719,295
ENSG00000109065.12|NAT9,3360,2830,3863,2581,4118,2872,2071,4015
ENSG00000109066.14|TMEM104,5333,4535,5535,5390,8336,5950,5146,9847
ENSG00000161513.12|FDXR,2663,2674,2144,2655,2940,3382,3784,3094
ENSG00000177728.17|TMEM94,21626,20985,28131,23547,30911,26492,24932,29909
ENSG00000177303.10|CASKIN2,5670,5331,7186,7015,7967,7402,7374,10119
ENSG00000182173.14|TSEN54,1346,1188,2046,1526,2677,1141,1252,2690
ENSG00000284595.1|MIR6785,1,1,1,1,1,1,1,1
ENSG00000172782.13|FADS6,7,9,16,26,0,20,46,0
ENSG00000182040.9|USH1G,24,81,38,103,31,32,61,172
ENSG00000183034.13|OTOP2,3,8,5,6,0,13,14,0
ENSG00000182938.7|OTOP3,0,0,0,0,0,0,0,3
ENSG00000167861.16|HID1,15763,15337,11897,15174,9860,19378,19106,15651
ENSG00000263586.1|HID1-AS1,0,0,0,0,0,0,0,0
ENSG00000252545.1|RNU6-362P,0,0,0,0,0,0,0,0
ENSG00000180901.11|KCTD2,10995,15962,13952,17515,10495,13890,19986,9424
ENSG00000270993.1|ENSG00000270993,0,0,0,0,0,0,0,0
ENSG00000232724.1|TRIM80P,0,0,0,15,18,7,14,17
ENSG00000170190.16|SLC16A5,9,0,28,15,11,21,29,66
ENSG00000206713.1|Y_RNA,0,0,0,0,0,0,0,0
ENSG00000125458.7|NT5C,1825,1533,2306,1642,3413,2482,1703,2527
ENSG00000189159.16|JPT1,122728,129162,89054,114171,87614,113362,130411,92346
ENSG00000252042.1|Y_RNA,0,1,1,0,0,0,0,0
ENSG00000125450.11|NUP85,4556,4479,4937,4088,7932,5106,4238,8255
ENSG00000125447.18|GGA3,8939,10281,11776,10222,9323,10535,11028,11256
ENSG00000263843.1|MIF4GD-DT,516,544,832,800,754,601,561,879
ENSG00000125454.12|SLC25A19,785,899,869,919,1044,829,919,1138
ENSG00000177885.15|GRB2,32741,35646,34099,37823,23993,29366,34036,20807
ENSG00000265987.1|ENSG00000265987,0,0,0,0,0,0,0,0
ENSG00000264853.1|ENSG00000264853,0,0,0,0,0,0,0,0
ENSG00000109089.7|CDR2L,3993,3442,4471,3818,4266,4145,3884,3902
ENSG00000167862.10|MRPL58,2409,2311,2019,2392,3468,1928,1912,3101
ENSG00000167863.12|ATP5PD,15172,12100,11230,10345,20336,14237,11359,16623
ENSG00000239607.3|RN7SL573P,1,2,1,1,0,1,0,1
ENSG00000125449.7|ARMC7,3660,2868,2147,2777,3385,3151,2855,4360
ENSG00000279035.1|ENSG00000279035,33,53,72,43,71,80,61,58
ENSG00000265800.1|ENSG00000265800,28,65,167,28,23,22,41,4
ENSG00000263786.1|ENSG00000263786,13,65,245,37,4,35,37,3
ENSG00000188612.12|SUMO2,47712,41222,45302,48495,59504,48733,47664,47004
ENSG00000125445.11|MRPS7,8616,7714,6918,7025,12410,8695,7985,13002
ENSG00000125457.15|MIF4GD,1981,2029,2067,2511,3084,2247,2804,2145
ENSG00000228007.1|ENSG00000228007,4,3,3,5,5,6,5,6
ENSG00000265342.1|ENSG00000265342,3,3,1,6,29,9,2,18
ENSG00000129673.10|AANAT,13,7,17,29,123,13,6,39
ENSG00000129667.13|RHBDF2,202,304,259,253,254,355,385,361
ENSG00000214140.11|PRCD,48,92,95,81,62,53,27,58
ENSG00000161544.10|CYGB,854,1239,871,931,1041,785,888,1365
ENSG00000267546.2|ENSG00000267546,4,3,7,5,16,10,0,3
ENSG00000267543.1|ENSG00000267543,0,12,3,1,2,2,0,4
ENSG00000272386.1|ENSG00000272386,0,0,4,3,0,0,0,0
ENSG00000163597.16|SNHG16,9873,6229,12967,6576,18618,7151,6005,12725
ENSG00000278261.1|SNORD1A,0,0,1,0,0,0,1,0
ENSG00000070731.11|ST6GALNAC2,0,0,19,0,19,19,34,13
ENSG00000267078.1|ENSG00000267078,0,0,0,0,2,0,0,0
ENSG00000267084.1|ENSG00000267084,0,0,0,0,0,0,0,0
ENSG00000286750.1|ENSG00000286750,0,0,0,0,0,0,0,0
ENSG00000070526.15|ST6GALNAC1,0,0,0,0,0,0,0,0
ENSG00000199735.1|RNU6-227P,0,0,0,0,0,0,0,0
ENSG00000212418.1|RNY4P36,0,0,0,0,0,0,0,0
ENSG00000277382.1|ENSG00000277382,0,0,0,0,0,0,0,0
ENSG00000070495.15|JMJD6,7426,8782,8779,10541,4724,7447,9057,3945
ENSG00000274051.1|ENSG00000274051,0,0,6,1,1,1,1,1
ENSG00000181038.14|METTL23,1949,1726,1643,1737,2661,1999,1663,2405
ENSG00000267168.1|ENSG00000267168,0,0,0,0,0,0,0,0
ENSG00000283805.1|MIR636,0,0,0,0,0,0,0,0
ENSG00000092931.12|MFSD11,2674,2638,3148,2263,2404,2804,2578,3721
ENSG00000274091.1|SNORD1C,1,0,1,1,0,1,1,0
ENSG00000199961.1|SNORD1B,2,0,3,1,1,0,0,0
ENSG00000284526.1|ENSG00000284526,148,175,236,106,312,69,93,363
ENSG00000261335.1|ENSG00000261335,29,38,23,18,111,40,12,65
ENSG00000182534.14|MXRA7,15914,15526,11126,14016,15994,15909,15493,16751
ENSG00000161547.17|SRSF2,23361,14870,23798,12787,40404,17298,11408,34123
ENSG00000200257.1|RNU6-97P,1,0,1,2,0,0,0,0
ENSG00000267065.2|LINC02080,15,17,0,0,0,7,4,0
ENSG00000073350.14|LLGL2,167,140,483,335,1202,169,195,943
ENSG00000266714.10|MYO15B,142,166,440,98,44,159,219,77
ENSG00000108469.15|RECQL5,3222,3786,4140,4449,4267,4185,4214,4893
ENSG00000204323.5|SMIM5,3,0,28,6,134,8,11,41
ENSG00000259120.3|SMIM6,0,0,0,0,3,0,0,0
ENSG00000161526.15|SAP30BP,13033,13117,11559,12621,16131,13185,13104,16816
ENSG00000264829.1|ENSG00000264829,0,0,0,0,0,0,0,0
ENSG00000264270.1|ENSG00000264270,0,0,2,0,0,0,0,0
ENSG00000132470.14|ITGB4,98,76,287,88,158,82,171,53
ENSG00000108479.13|GALK1,3918,2854,2997,3541,4727,4382,3188,4855
ENSG00000132475.10|H3-3B,136908,126791,134080,157063,119191,136920,147153,111960
ENSG00000132478.10|UNK,6479,7084,8565,8625,8790,8685,9523,11025
ENSG00000266980.1|ENSG00000266980,0,0,8,7,0,1,0,0
ENSG00000092929.12|UNC13D,17,44,123,61,33,29,34,29
ENSG00000132471.12|WBP2,38256,41385,31439,42367,20506,42437,49055,20795
ENSG00000132481.7|TRIM47,191,315,227,310,217,482,699,459
ENSG00000267801.1|ENSG00000267801,0,5,7,5,3,7,7,0
ENSG00000267342.1|ENSG00000267342,0,21,19,6,10,0,9,16
ENSG00000204316.13|MRPL38,10774,9296,8583,9633,13234,9602,7829,14439
ENSG00000267426.5|ENSG00000267426,477,351,643,328,98,105,234,9
ENSG00000188878.20|FBF1,1018,1000,1994,1099,1368,1217,1065,1681
ENSG00000161533.12|ACOX1,6807,8684,11293,11727,7124,9113,10718,6538
ENSG00000261408.7|TEN1-CDK3,908,1069,1045,370,2157,1397,721,2216
ENSG00000257949.7|TEN1,183,42,172,336,281,129,257,690
ENSG00000250506.9|CDK3,127,20,247,208,33,12,37,57
ENSG00000167880.8|EVPL,3,6,11,0,14,3,0,8
ENSG00000167881.15|SRP68,13187,13706,13715,16223,18788,15627,16917,20662
ENSG00000186919.13|ZACN,793,628,811,548,1050,646,701,805
ENSG00000182473.22|EXOC7,28828,29566,33674,28800,35970,36529,30679,37787
ENSG00000279382.1|ENSG00000279382,0,0,55,10,11,0,0,0
ENSG00000275360.1|MIR6868,0,0,0,0,0,0,0,0
ENSG00000267128.2|RNF157-AS1,221,366,446,386,1609,474,432,1356
ENSG00000267376.1|ATP5MGP6,0,0,0,0,0,0,0,0
ENSG00000129646.16|QRICH2,1343,1910,2095,1543,775,1513,1733,919
ENSG00000161542.17|PRPSAP1,9765,10060,10494,11116,10933,10236,10239,9542
ENSG00000251779.1|Y_RNA,0,0,0,0,0,0,0,0
ENSG00000207169.1|RNU6-24P,0,0,0,0,0,0,0,0
ENSG00000267518.1|ENSG00000267518,0,2,0,0,0,0,0,0
ENSG00000176170.14|SPHK1,287,408,153,469,229,98,299,245
ENSG00000175931.13|UBE2O,14626,20808,21799,22096,14181,19608,22225,16111
ENSG00000242931.1|RPL7P49,0,0,0,0,0,4,0,0
ENSG00000283853.1|MIR4738,1,1,0,1,1,1,1,1
ENSG00000141569.12|TRIM65,3866,3133,3895,2936,3178,4918,4486,4249
ENSG00000267615.1|ENSG00000267615,1,1,1,1,0,1,1,1
ENSG00000182687.4|GALR2,6,18,10,46,5,0,12,11
ENSG00000129654.8|FOXJ1,386,501,1849,204,20670,750,565,7273
ENSG00000141576.16|RNF157,21637,20358,23678,27107,18369,27370,28041,20154
ENSG00000228218.1|ATF4P3,43,46,63,67,27,46,44,12
ENSG00000185262.9|UBALD2,12319,9070,10150,10558,10330,12997,10961,11159
ENSG00000267568.6|ENSG00000267568,0,4,2,0,0,0,0,0
ENSG00000267521.1|ENSG00000267521,0,16,0,0,0,0,0,0
ENSG00000280122.1|ENSG00000280122,0,0,1,2,0,3,0,0
ENSG00000276202.1|Metazoa_SRP,0,0,0,0,0,0,0,0
ENSG00000234912.12|SNHG20,591,423,554,343,601,388,310,615
ENSG00000129657.16|SEC14L1,27946,25228,41642,35473,24840,37001,36465,23180
ENSG00000222808.1|RNU4-47P,0,0,0,0,0,0,0,0
ENSG00000262870.1|CYCSP40,0,0,0,0,0,0,0,0
ENSG00000167889.13|MGAT5B,9890,13174,10348,13279,8080,8249,11718,7008
ENSG00000275143.1|SCARNA16,4,1,7,4,11,1,0,19
ENSG00000284250.1|MIR6516,1,1,1,1,1,1,0,1
ENSG00000204283.4|LINC01973,8,0,15,6,21,0,9,0
ENSG00000263718.2|SEPTIN9-DT,0,0,0,0,0,0,0,0
ENSG00000265121.1|ENSG00000265121,0,0,0,0,0,0,0,0
ENSG00000184640.20|SEPTIN9,70898,65465,69750,60947,76469,101684,81292,105206
ENSG00000287257.1|ENSG00000287257,0,0,0,0,0,0,0,0
ENSG00000264060.1|MIR4316,0,0,0,0,0,0,0,0
ENSG00000200651.1|Y_RNA,0,0,0,0,0,0,0,0
ENSG00000267665.2|ENSG00000267665,0,0,0,0,3,14,3,0
ENSG00000267506.6|ENSG00000267506,22,10,37,15,68,9,9,69
ENSG00000267466.1|ENSG00000267466,0,0,0,5,0,3,3,0
ENSG00000279572.1|ENSG00000279572,0,0,2,0,0,0,0,0
ENSG00000285535.2|ENSG00000285535,0,0,0,0,6,0,0,10
ENSG00000266998.1|ENSG00000266998,16,12,40,12,47,16,22,54
ENSG00000279801.1|ENSG00000279801,1,4,15,1,1,3,1,3
ENSG00000267263.1|ENSG00000267263,6,0,1,0,0,0,0,0
ENSG00000267016.1|ENSG00000267016,2,0,0,0,0,0,0,0
ENSG00000286534.1|ENSG00000286534,4,6,0,0,11,0,0,6
ENSG00000283914.1|ENSG00000283914,0,0,0,0,0,0,0,0
ENSG00000279886.1|ENSG00000279886,0,0,6,1,0,0,2,7
ENSG00000267676.1|THA1P,6,2,8,3,8,3,4,9
ENSG00000204277.1|LINC01993,16,0,25,8,57,17,0,70
ENSG00000267123.7|SCAT1,3,0,0,0,0,3,3,0
ENSG00000267737.1|ENSG00000267737,0,0,0,0,0,0,0,10
ENSG00000184557.4|SOCS3,511,438,1524,796,2180,703,654,1687
ENSG00000266970.2|SOCS3-DT,0,0,4,3,31,3,0,0
ENSG00000243870.3|RN7SL236P,0,0,0,0,0,0,0,0
ENSG00000087157.19|PGS1,4407,4023,5683,4755,4653,5019,3997,4714
ENSG00000200063.1|ENSG00000200063,0,0,0,0,0,0,0,0
ENSG00000187775.17|DNAH17,21,33,61,39,59,46,61,55
ENSG00000267432.6|DNAH17-AS1,0,0,0,8,0,0,7,1
ENSG00000267770.1|ENSG00000267770,0,0,0,0,0,0,0,0
ENSG00000243426.3|RN7SL454P,0,0,0,0,0,0,0,0
ENSG00000078687.17|TNRC6C,5778,8443,15396,11127,4256,8247,9948,3629
ENSG00000279600.1|ENSG00000279600,0,0,2,0,0,2,0,0
ENSG00000267463.1|UBE2V2P2,0,0,0,0,0,0,0,0
ENSG00000238658.1|RNU6-625P,0,0,0,0,0,0,0,0
ENSG00000141524.17|TMC6,36,47,162,67,337,289,319,629
ENSG00000167895.15|TMC8,74,40,87,14,8,47,18,51
ENSG00000187997.12|C17orf99,0,0,0,0,0,0,0,0
ENSG00000267679.1|EIF5AP2,0,0,0,0,0,0,0,0
ENSG00000108639.8|SYNGR2,1572,1429,2176,2058,7752,1584,1800,4549
ENSG00000167900.12|TK1,3404,1966,2240,1816,8232,2837,2118,7892
ENSG00000183077.16|AFMID,2217,2517,2879,2814,1552,2605,2499,1594
ENSG00000267624.1|ENSG00000267624,0,0,0,0,0,0,0,0
ENSG00000089685.15|BIRC5,11640,9007,10582,9256,32727,13534,11340,25282
ENSG00000108669.17|CYTH1,6864,10286,10428,11716,4457,8329,11146,4146
ENSG00000055483.20|USP36,4262,5809,8731,7789,5878,6972,7673,7499
ENSG00000267355.2|RPL9P29,0,5,0,0,0,0,3,0
ENSG00000035862.12|TIMP2,84347,99296,61085,95848,59736,73688,92601,59775
ENSG00000178404.10|CEP295NL,0,0,21,7,0,1,3,7
ENSG00000279339.1|ENSG00000279339,0,0,0,0,0,0,0,0
ENSG00000267491.1|ENSG00000267491,0,0,0,0,0,0,0,0
ENSG00000279570.1|ENSG00000279570,2,0,11,0,0,0,0,0
ENSG00000252391.1|RNU6-638P,2,3,4,1,0,0,0,0
ENSG00000287539.1|ENSG00000287539,59,71,50,78,44,26,85,53
ENSG00000267601.1|ENSG00000267601,31,65,35,51,24,38,59,23
ENSG00000108679.13|LGALS3BP,18209,13591,19018,16151,49425,25531,18231,59636
ENSG00000171302.17|CANT1,14144,13739,12261,14342,22320,15557,15817,21980
ENSG00000265096.3|C1QTNF1-AS1,0,0,0,0,0,0,0,0
ENSG00000173918.15|C1QTNF1,131,419,68,174,553,93,319,746
ENSG00000167280.17|ENGASE,2751,2802,3870,3972,4022,3031,3326,3237
ENSG00000260369.2|ENSG00000260369,13,3,0,8,13,0,3,43
ENSG00000171246.6|NPTX1,17515,9356,15429,8113,3000,15205,9043,5083
ENSG00000167281.20|RBFOX3,10921,9462,9542,9970,3268,11059,10692,2450
ENSG00000266711.1|ENSG00000266711,0,0,0,0,0,0,0,0
ENSG00000263278.2|ENSG00000263278,0,5,6,0,0,0,0,0
ENSG00000266665.1|MIR4739,0,0,1,0,0,0,0,0
ENSG00000182156.10|ENPP7,0,0,0,0,0,0,0,0
ENSG00000141570.11|CBX8,4464,4338,5120,5248,3293,3811,5175,2987
ENSG00000262768.2|ENSG00000262768,0,9,0,8,0,3,0,0
ENSG00000262772.2|LINC01977,7,3,12,17,16,13,6,23
ENSG00000262343.1|ENSG00000262343,0,0,0,0,0,0,0,0
ENSG00000262188.3|LINC01978,10,19,0,15,5,0,17,0
ENSG00000262172.1|ENSG00000262172,0,0,0,4,2,3,5,0
ENSG00000261978.1|ENSG00000261978,0,0,0,0,0,0,0,0
ENSG00000141519.15|CCDC40,1011,926,1393,520,2693,862,672,1702
ENSG00000265561.2|MIR1268B,0,0,1,0,0,1,1,2
ENSG00000171298.13|GAA,15269,12391,16079,17348,18157,16110,14994,17870
ENSG00000141527.18|CARD14,17,36,56,22,15,22,25,16
ENSG00000262580.5|ENSG00000262580,9,18,130,48,32,31,56,17
ENSG00000181523.13|SGSH,2032,1880,2932,2185,5689,2752,2705,4365
ENSG00000181045.15|SLC26A11,1786,1982,3108,3209,3368,2918,3404,2728
ENSG00000262979.1|ENSG00000262979,0,2,2,0,0,0,0,0
ENSG00000173821.20|RNF213,2737,3437,10291,5531,4397,5872,4957,5001
ENSG00000173818.17|ENDOV,4050,4137,4392,4080,3718,4181,3980,3853
ENSG00000267719.1|LINC02078,6,4,8,31,38,19,15,49
ENSG00000173894.11|CBX2,13143,8701,14434,9906,30310,15434,11821,44287
ENSG00000141582.15|CBX4,13399,15151,14003,17261,4683,12563,15297,4204
ENSG00000262585.1|LINC01979,129,187,150,151,106,90,191,63
ENSG00000167291.16|TBC1D16,52119,46313,64705,62086,62976,70765,61918,62129
ENSG00000275516.1|ENSG00000275516,1,1,1,2,1,1,1,1
ENSG00000141543.12|EIF4A3,14174,13341,12484,14181,24351,14270,13098,22928
ENSG00000279259.1|ENSG00000279259,267,309,184,373,348,278,434,312
ENSG00000275479.1|ENSG00000275479,15,21,7,24,30,15,17,15
ENSG00000276863.1|ENSG00000276863,22,26,23,11,53,12,14,16
ENSG00000280248.1|ENSG00000280248,6,2,3,1,1,1,1,1
ENSG00000263069.6|RNF213-AS1,679,704,868,479,922,564,494,506
ENSG00000264961.1|MIR4730,1,3,7,1,1,0,3,1
ENSG00000288807.1|ENSG00000288807,8,21,5,1,0,4,3,0
ENSG00000279143.1|ENSG00000279143,0,0,0,0,0,0,0,0
ENSG00000262898.4|ENSG00000262898,12,8,8,0,0,19,30,4
ENSG00000262094.1|ENSG00000262094,0,0,0,0,0,0,0,0
ENSG00000232938.2|RPL23AP87,103,115,94,106,75,86,97,58
ENSG00000263006.7|ROCK1P1,554,530,833,590,331,581,578,241
ENSG00000277521.1|MIR8078,1,1,1,1,0,1,1,0
ENSG00000263884.1|THOC1-DT,13,16,15,18,33,14,13,23
ENSG00000264514.1|ENSG00000264514,0,0,0,1,2,1,0,0
ENSG00000158270.12|COLEC12,315,659,1491,962,8797,505,452,3364
ENSG00000265477.1|ENSG00000265477,0,0,0,0,0,0,0,0
ENSG00000101557.15|USP14,9748,9410,9763,10789,11579,10568,10957,11908
ENSG00000079134.13|THOC1,2126,1835,3505,1659,3632,1992,1582,4176
ENSG00000265671.1|ENSG00000265671,0,0,0,0,0,0,0,0
ENSG00000265179.8|ENSG00000265179,20,32,39,47,145,15,17,173
ENSG00000141433.13|ADCYAP1,66,89,76,119,229,60,95,335
ENSG00000286975.1|ENSG00000286975,0,13,6,8,0,0,3,0
ENSG00000176105.14|YES1,6454,5960,11667,8143,9774,10257,8028,8146
ENSG00000264339.1|ENSG00000264339,0,0,0,0,0,0,0,0
ENSG00000264635.1|ENSG00000264635,0,5,7,2,0,0,2,0
ENSG00000206687.1|RNU1-109P,0,0,0,0,0,0,0,0
ENSG00000266171.1|ENSG00000266171,1,0,1,1,1,1,1,1
ENSG00000273355.1|ENSG00000273355,56,30,81,51,288,58,44,199
ENSG00000079101.17|CLUL1,1637,1734,1476,1339,1349,1219,1167,696
ENSG00000263727.1|ENSG00000263727,0,0,0,0,0,0,0,0
ENSG00000176890.16|TYMS,12812,8002,10321,7149,22647,12629,8139,22457
ENSG00000132199.20|ENOSF1,495,270,1061,377,2017,487,243,1467
ENSG00000265490.1|ENSG00000265490,0,0,0,0,0,0,0,0
ENSG00000288533.1|ENSG00000288533,20,20,30,30,10,39,31,0
ENSG00000176912.6|TYMSOS,261,134,236,186,372,250,161,383
ENSG00000266456.1|ENSG00000266456,303,214,232,218,70,149,221,69
ENSG00000272461.1|ENSG00000272461,0,0,0,0,0,0,0,0
ENSG00000263551.6|ENSG00000263551,0,0,0,0,0,0,21,0
ENSG00000263505.1|SLC25A3P3,0,0,0,0,0,0,0,0
ENSG00000266251.1|COX6CP3,0,0,0,0,0,0,0,0
ENSG00000132204.14|LINC00470,3,0,3,3,9,0,2,0
ENSG00000199197.1|RN7SKP72,0,0,0,0,0,0,0,0
ENSG00000263396.1|ENSG00000263396,0,0,0,0,0,0,0,0
ENSG00000265417.1|ENSG00000265417,0,0,4,0,3,0,3,0
ENSG00000289061.1|ENSG00000289061,0,0,0,0,0,0,0,0
ENSG00000132205.11|EMILIN2,31,29,45,18,71,87,47,108
ENSG00000272625.1|ENSG00000272625,0,0,0,0,0,0,0,1
ENSG00000101577.10|LPIN2,7889,12237,12989,11179,7741,10849,12016,6181
ENSG00000266397.1|ENSG00000266397,0,0,0,0,0,0,0,0
ENSG00000264186.1|SNRPCP4,0,0,0,0,0,0,0,0
ENSG00000263606.1|CHORDC1P4,3,0,12,2,11,6,0,3
ENSG00000265907.2|ENSG00000265907,38,32,48,23,21,33,15,1
ENSG00000101574.15|METTL4,2284,2329,2739,2396,2093,2456,2747,1943
ENSG00000238575.1|ENSG00000238575,0,0,0,0,0,0,0,0
ENSG00000264150.1|ENSG00000264150,0,0,0,0,0,0,0,0
ENSG00000235422.1|KATNBL1P3,0,0,0,0,0,0,0,0
ENSG00000080986.13|NDC80,3191,2682,3610,2519,7636,4402,3297,7938
ENSG00000202224.1|Y_RNA,0,0,0,0,1,0,0,0
ENSG00000200875.1|RNU6-340P,0,0,0,0,0,0,0,0
ENSG00000266049.1|ENSG00000266049,0,0,0,0,0,0,0,0
ENSG00000101596.17|SMCHD1,11432,14630,23863,15402,10615,15010,13790,9719
ENSG00000266783.1|ENSG00000266783,23,17,35,42,27,13,31,43
ENSG00000266405.3|CBX3P2,153,227,169,177,147,173,171,157
ENSG00000207034.1|Y_RNA,1,0,1,1,0,0,0,0
ENSG00000265545.1|ELOCP27,7,4,2,0,0,0,4,0
ENSG00000266268.5|ENSG00000266268,4,4,6,4,15,10,3,6
ENSG00000264775.1|PPIAP14,21,6,9,4,11,6,4,17
ENSG00000101605.14|MYOM1,122,134,190,125,567,205,142,367
ENSG00000252353.1|RNU7-25P,0,0,0,0,0,0,0,0
ENSG00000101608.13|MYL12A,2790,2183,2838,1970,7527,3088,1965,7498
ENSG00000118680.14|MYL12B,20025,19767,15607,17616,21512,19809,18219,17798
ENSG00000259256.2|LINC01895,0,0,0,0,0,0,0,0
ENSG00000240364.1|RPL31P59,0,0,0,0,0,0,0,0
ENSG00000265243.1|IGLJCOR18,0,0,0,0,0,0,0,0
ENSG00000243720.1|RPL21P127,0,0,0,0,0,0,0,0
ENSG00000177426.22|TGIF1,2576,2738,3924,2962,9134,3262,3337,11885
ENSG00000263460.1|BOD1P1,0,0,0,0,0,0,0,0
ENSG00000266835.6|GAPLINC,0,0,0,0,0,0,0,0
ENSG00000170579.17|DLGAP1,15301,22147,18274,22840,2096,14437,19479,1191
ENSG00000241223.3|RN7SL39P,0,0,0,0,0,0,0,0
ENSG00000177337.9|DLGAP1-AS1,72,39,104,63,426,128,68,380
ENSG00000262001.2|DLGAP1-AS2,52,43,100,77,684,66,44,288
ENSG00000266401.3|ENSG00000266401,0,0,0,0,0,0,0,0
ENSG00000266513.1|ENSG00000266513,0,3,2,0,0,2,0,0
ENSG00000263724.2|DLGAP1-AS3,0,3,0,2,0,0,3,0
ENSG00000275518.1|MIR6718,0,0,0,0,0,0,0,0
ENSG00000207278.1|RNU6-831P,0,0,0,0,0,0,0,0
ENSG00000263878.2|DLGAP1-AS4,0,3,0,0,0,0,0,0
ENSG00000261520.5|DLGAP1-AS5,0,0,0,0,0,0,0,0
ENSG00000264246.1|ENSG00000264246,0,0,0,0,0,0,0,0
ENSG00000265399.1|ENSG00000265399,12,0,12,8,34,0,11,24
ENSG00000272688.1|ENSG00000272688,27,13,39,24,40,39,33,44
ENSG00000264235.6|MYL12-AS1,18,21,18,8,42,11,0,22
ENSG00000266578.2|ENSG00000266578,10,6,14,5,43,11,3,16
ENSG00000266373.1|ENSG00000266373,65,62,74,68,63,50,53,82
ENSG00000250933.1|GAPDHP66,3,9,22,20,4,19,40,3
ENSG00000264449.6|ENSG00000264449,177,180,214,150,270,282,219,304
ENSG00000154655.16|L3MBTL4,340,294,513,256,69,457,567,201
ENSG00000265487.1|ENSG00000265487,0,0,0,1,0,1,1,0
ENSG00000200637.1|RNU5F-3P,0,0,0,0,0,0,0,0
ENSG00000266846.2|ENSG00000266846,12,24,33,22,36,29,49,0
ENSG00000264707.1|L3MBTL4-AS1,0,0,0,0,0,0,0,0
ENSG00000283532.1|MIR4317,0,0,0,0,0,0,0,0
ENSG00000279885.1|ENSG00000279885,0,0,0,0,0,1,0,0
ENSG00000206432.4|TMEM200C,2994,2851,4007,3101,3351,2972,3331,2824
ENSG00000235552.5|RPL6P27,6805,5470,6795,6193,10886,7303,6648,8904
ENSG00000279479.1|ENSG00000279479,0,0,0,0,6,0,0,0
ENSG00000088756.13|ARHGAP28,700,894,1538,1277,3813,1173,1023,2148
ENSG00000287834.1|ENSG00000287834,0,0,0,0,0,0,0,0
ENSG00000263797.1|ENSG00000263797,0,0,0,0,0,0,0,0
ENSG00000266441.1|ARHGAP28-AS1,6,5,6,3,35,5,8,5
ENSG00000101680.16|LAMA1,2507,3238,5729,2814,6831,4477,3978,7937
ENSG00000264475.1|ENSG00000264475,0,0,0,3,6,0,0,0
ENSG00000265069.1|ENSG00000265069,1,2,2,0,1,0,0,0
ENSG00000266708.1|ENSG00000266708,0,0,0,5,0,0,0,0
ENSG00000206418.5|RAB12,9684,12305,8333,12028,6750,8468,11158,6537
ENSG00000266767.1|ENSG00000266767,0,0,0,0,0,0,0,0
ENSG00000173482.17|PTPRM,8023,13849,13227,14206,3461,11753,15144,2493
ENSG00000264596.1|ENSG00000264596,0,0,0,0,0,0,0,0
ENSG00000199856.2|U3,0,0,0,0,0,0,0,0
ENSG00000286627.1|ENSG00000286627,0,0,0,0,0,0,0,0
ENSG00000286649.1|ENSG00000286649,0,0,0,0,0,0,0,0
ENSG00000273368.1|ENSG00000273368,0,3,0,0,0,3,6,0
ENSG00000266149.1|ENSG00000266149,0,0,0,0,0,0,0,0
ENSG00000242985.3|RN7SL50P,0,0,0,0,0,0,0,0
